date,open,high,low,close,volume,index_name,symbol,exchange,currency
20240930,19959.26,20072.43,19852.85,20060.69,0.0,NDX,NDX,NASDAQ,USD
20241001,20046.06,20056.2,19622.29,19773.3,0.0,NDX,NDX,NASDAQ,USD
20241002,19725.95,19876.7,19630.91,19802.58,0.0,NDX,NDX,NASDAQ,USD
20241003,19712.33,19902.7,19688.22,19793.34,0.0,NDX,NDX,NASDAQ,USD
20241004,20025.16,20045.69,19829.49,20035.02,0.0,NDX,NDX,NASDAQ,USD
20241007,19954.66,19990.12,19763.04,19800.74,0.0,NDX,NDX,NASDAQ,USD
20241008,19902.21,20132.67,19881.08,20107.78,0.0,NDX,NDX,NASDAQ,USD
20241009,20097.56,20284.42,20047.86,20268.86,0.0,NDX,NDX,NASDAQ,USD
20241010,20165.25,20314.24,20117.2,20241.76,0.0,NDX,NDX,NASDAQ,USD
20241011,20154.83,20313.2,20142.18,20271.97,0.0,NDX,NDX,NASDAQ,USD
20241014,20366.06,20493.9,20355.06,20439.04,0.0,NDX,NDX,NASDAQ,USD
20241015,20442.77,20484.31,20083.55,20159.83,0.0,NDX,NDX,NASDAQ,USD
20241016,20172.87,20200.59,20036.73,20174.05,0.0,NDX,NDX,NASDAQ,USD
20241017,20375.29,20377.65,20186.43,20190.42,0.0,NDX,NDX,NASDAQ,USD
20241018,20288.48,20360.29,20273.55,20324.04,0.0,NDX,NDX,NASDAQ,USD
20241021,20280.49,20386.68,20193.03,20361.47,0.0,NDX,NDX,NASDAQ,USD
20241022,20256.97,20437.93,20218.85,20383.64,0.0,NDX,NDX,NASDAQ,USD
20241023,20303.55,20312.78,19934.92,20066.96,0.0,NDX,NDX,NASDAQ,USD
20241024,20197.62,20256.38,20116.88,20232.87,0.0,NDX,NDX,NASDAQ,USD
20241025,20354.91,20552.82,20322.25,20352.02,0.0,NDX,NDX,NASDAQ,USD
20241028,20455.01,20470.43,20344.82,20351.07,0.0,NDX,NDX,NASDAQ,USD
20241029,20369.08,20600.1,20294.58,20550.65,0.0,NDX,NDX,NASDAQ,USD
20241030,20510.92,20559.52,20378.75,20387.7,0.0,NDX,NDX,NASDAQ,USD
20241031,20227.19,20227.19,19880.26,19890.42,0.0,NDX,NDX,NASDAQ,USD
20241101,19955.83,20162.54,19950.99,20033.14,0.0,NDX,NDX,NASDAQ,USD
20241104,20011.55,20106.99,19898.57,19963.6,0.0,NDX,NDX,NASDAQ,USD
20241105,20042.93,20249.21,20042.93,20227.46,0.0,NDX,NDX,NASDAQ,USD
20241106,20571.29,20807.03,20526.64,20781.33,0.0,NDX,NDX,NASDAQ,USD
20241107,20896.41,21132.8,20896.41,21101.57,0.0,NDX,NDX,NASDAQ,USD
20241108,21083.58,21155.0,21050.32,21117.18,0.0,NDX,NDX,NASDAQ,USD
20241111,21171.24,21182.03,20993.48,21106.59,0.0,NDX,NDX,NASDAQ,USD
20241112,21105.49,21144.67,20946.74,21070.79,0.0,NDX,NDX,NASDAQ,USD
20241113,21049.66,21154.94,20955.24,21036.16,0.0,NDX,NDX,NASDAQ,USD
20241114,21052.07,21067.66,20864.02,20896.67,0.0,NDX,NDX,NASDAQ,USD
20241115,20679.98,20684.56,20315.08,20394.13,0.0,NDX,NDX,NASDAQ,USD
20241118,20450.21,20622.28,20401.26,20539.19,0.0,NDX,NDX,NASDAQ,USD
20241119,20435.68,20696.47,20423.3,20684.59,0.0,NDX,NDX,NASDAQ,USD
20241120,20660.84,20676.57,20402.54,20667.1,0.0,NDX,NDX,NASDAQ,USD
20241121,20775.27,20814.93,20436.8,20740.78,0.0,NDX,NDX,NASDAQ,USD
20241122,20737.49,20797.24,20655.72,20776.23,0.0,NDX,NDX,NASDAQ,USD
20241125,20918.76,20998.48,20712.38,20804.89,0.0,NDX,NDX,NASDAQ,USD
20241126,20871.55,20944.9,20832.4,20922.9,0.0,NDX,NDX,NASDAQ,USD
20241127,20852.43,20853.08,20615.42,20744.49,0.0,NDX,NDX,NASDAQ,USD
20241129,20771.02,20956.31,20751.96,20930.37,0.0,NDX,NDX,NASDAQ,USD
20241202,20971.76,21201.03,20971.76,21164.6,0.0,NDX,NDX,NASDAQ,USD
20241203,21106.51,21235.79,21081.8,21229.32,0.0,NDX,NDX,NASDAQ,USD
20241204,21361.81,21498.44,21340.84,21492.36,0.0,NDX,NDX,NASDAQ,USD
20241205,21488.52,21517.49,21411.53,21425.22,0.0,NDX,NDX,NASDAQ,USD
20241206,21458.58,21626.31,21449.62,21622.25,0.0,NDX,NDX,NASDAQ,USD
20241209,21573.76,21609.99,21400.77,21440.82,0.0,NDX,NDX,NASDAQ,USD
20241210,21492.51,21567.02,21313.27,21368.18,0.0,NDX,NDX,NASDAQ,USD
20241211,21540.38,21784.71,21533.89,21763.98,0.0,NDX,NDX,NASDAQ,USD
20241212,21652.85,21715.83,21596.66,21615.27,0.0,NDX,NDX,NASDAQ,USD
20241213,21789.65,21886.74,21646.09,21780.25,0.0,NDX,NDX,NASDAQ,USD
20241216,21891.36,22133.22,21879.74,22096.66,0.0,NDX,NDX,NASDAQ,USD
20241217,22003.64,22062.0,21921.21,22001.08,0.0,NDX,NDX,NASDAQ,USD
20241218,21979.53,22038.08,21146.83,21209.31,0.0,NDX,NDX,NASDAQ,USD
20241219,21358.79,21413.74,21093.46,21110.51,0.0,NDX,NDX,NASDAQ,USD
20241220,20939.64,21540.32,20913.72,21289.15,0.0,NDX,NDX,NASDAQ,USD
20241223,21364.26,21510.09,21224.27,21503.17,0.0,NDX,NDX,NASDAQ,USD
20241224,21564.37,21797.65,21558.97,21797.65,0.0,NDX,NDX,NASDAQ,USD
20241226,21733.98,21837.7,21645.62,21768.31,0.0,NDX,NDX,NASDAQ,USD
20241227,21633.1,21642.26,21292.19,21473.02,0.0,NDX,NDX,NASDAQ,USD
20241230,21189.1,21346.06,21046.63,21197.09,0.0,NDX,NDX,NASDAQ,USD
20241231,21256.02,21276.14,20979.52,21012.17,0.0,NDX,NDX,NASDAQ,USD
20250102,21120.05,21236.59,20800.5,20975.62,0.0,NDX,NDX,NASDAQ,USD
20250103,21096.79,21359.63,21075.89,21326.16,0.0,NDX,NDX,NASDAQ,USD
20250106,21551.18,21703.49,21462.52,21559.5,0.0,NDX,NDX,NASDAQ,USD
20250107,21619.89,21621.25,21101.09,21173.04,0.0,NDX,NDX,NASDAQ,USD
20250108,21156.76,21242.61,20992.08,21180.96,0.0,NDX,NDX,NASDAQ,USD
20250110,21012.29,21015.51,20718.78,20847.58,0.0,NDX,NDX,NASDAQ,USD
20250113,20593.65,20797.1,20538.33,20784.72,0.0,NDX,NDX,NASDAQ,USD
20250114,20896.36,20969.52,20622.72,20757.41,0.0,NDX,NDX,NASDAQ,USD
20250115,21067.8,21286.01,21024.27,21237.85,0.0,NDX,NDX,NASDAQ,USD
20250116,21324.97,21330.59,21087.85,21091.25,0.0,NDX,NDX,NASDAQ,USD
20250117,21461.9,21515.76,21334.63,21441.15,0.0,NDX,NDX,NASDAQ,USD
20250121,21557.82,21620.23,21379.06,21566.51,0.0,NDX,NDX,NASDAQ,USD
20250122,21756.23,21943.04,21756.23,21853.0,0.0,NDX,NDX,NASDAQ,USD
20250123,21737.24,21900.93,21722.04,21900.93,0.0,NDX,NDX,NASDAQ,USD
20250124,21915.48,21945.48,21709.06,21774.01,0.0,NDX,NDX,NASDAQ,USD
20250127,21000.17,21292.54,20974.9,21127.28,0.0,NDX,NDX,NASDAQ,USD
