date,open,high,low,close,volume,index_name,symbol,exchange,currency
20230414,15789.78,15841.47,15760.32,15807.5,0.0,DAX,DAX,EUREX,EUR
20230417,15838.89,15903.25,15764.38,15789.53,0.0,DAX,DAX,EUREX,EUR
20230418,15841.5,15916.28,15802.75,15882.67,0.0,DAX,DAX,EUREX,EUR
20230419,15850.52,15908.47,15829.55,15895.2,0.0,DAX,DAX,EUREX,EUR
20230420,15864.15,15883.31,15734.25,15795.97,0.0,DAX,DAX,EUREX,EUR
20230421,15782.58,15899.62,15706.83,15881.66,0.0,DAX,DAX,EUREX,EUR
20230424,15852.27,15919.11,15831.1,15863.95,0.0,DAX,DAX,EUREX,EUR
20230425,15836.79,15891.73,15794.81,15872.13,0.0,DAX,DAX,EUREX,EUR
20230426,15804.5,15826.02,15694.36,15795.73,0.0,DAX,DAX,EUREX,EUR
20230427,15739.35,15859.25,15706.69,15800.45,0.0,DAX,DAX,EUREX,EUR
20230428,15884.79,15922.38,15688.17,15922.38,0.0,DAX,DAX,EUREX,EUR
20230502,15950.36,16011.56,15707.55,15726.94,0.0,DAX,DAX,EUREX,EUR
20230503,15774.02,15868.88,15745.98,15815.06,0.0,DAX,DAX,EUREX,EUR
20230504,15781.46,15796.71,15662.32,15734.24,0.0,DAX,DAX,EUREX,EUR
20230505,15837.44,15961.54,15755.97,15961.02,0.0,DAX,DAX,EUREX,EUR
20230508,15967.57,15996.16,15933.69,15952.83,0.0,DAX,DAX,EUREX,EUR
20230509,15950.89,15962.62,15879.56,15955.48,0.0,DAX,DAX,EUREX,EUR
20230510,15973.38,15984.82,15848.69,15896.23,0.0,DAX,DAX,EUREX,EUR
20230511,15943.85,15970.54,15754.76,15834.91,0.0,DAX,DAX,EUREX,EUR
20230512,15918.25,15938.01,15852.1,15913.82,0.0,DAX,DAX,EUREX,EUR
20230515,15966.96,15982.1,15874.24,15917.24,0.0,DAX,DAX,EUREX,EUR
20230516,15892.78,15968.41,15862.37,15897.93,0.0,DAX,DAX,EUREX,EUR
20230517,15883.61,15992.77,15862.15,15951.3,0.0,DAX,DAX,EUREX,EUR
20230518,16069.42,16230.44,16069.42,16163.36,0.0,DAX,DAX,EUREX,EUR
20230519,16233.11,16331.94,16203.6,16275.38,0.0,DAX,DAX,EUREX,EUR
20230522,16235.98,16267.93,16196.36,16223.99,0.0,DAX,DAX,EUREX,EUR
20230523,16186.44,16224.32,16143.98,16152.86,0.0,DAX,DAX,EUREX,EUR
20230524,16008.52,16013.29,15802.86,15842.13,0.0,DAX,DAX,EUREX,EUR
20230525,15872.46,15872.6,15726.5,15793.8,0.0,DAX,DAX,EUREX,EUR
20230526,15850.09,16008.59,15726.74,15983.97,0.0,DAX,DAX,EUREX,EUR
20230529,16064.13,16079.73,15925.22,15952.73,0.0,DAX,DAX,EUREX,EUR
20230530,15962.31,16058.43,15889.46,15908.91,0.0,DAX,DAX,EUREX,EUR
20230531,15757.43,15871.7,15629.12,15664.02,0.0,DAX,DAX,EUREX,EUR
20230601,15744.01,15863.41,15734.86,15853.66,0.0,DAX,DAX,EUREX,EUR
20230602,15949.04,16071.32,15922.61,16051.23,0.0,DAX,DAX,EUREX,EUR
20230605,16079.86,16114.84,15928.44,15963.89,0.0,DAX,DAX,EUREX,EUR
20230606,15939.31,16009.28,15925.56,15992.44,0.0,DAX,DAX,EUREX,EUR
20230607,15998.1,16020.28,15909.85,15960.56,0.0,DAX,DAX,EUREX,EUR
20230608,15951.61,16019.0,15913.95,15989.96,0.0,DAX,DAX,EUREX,EUR
20230609,15993.02,15998.9,15924.51,15949.84,0.0,DAX,DAX,EUREX,EUR
20230612,16052.91,16126.3,16021.55,16097.87,0.0,DAX,DAX,EUREX,EUR
20230613,16218.2,16232.7,16088.47,16230.68,0.0,DAX,DAX,EUREX,EUR
20230614,16219.09,16336.27,16217.45,16310.79,0.0,DAX,DAX,EUREX,EUR
20230615,16275.73,16301.73,16165.66,16290.12,0.0,DAX,DAX,EUREX,EUR
20230616,16306.63,16427.42,16276.79,16357.63,0.0,DAX,DAX,EUREX,EUR
20230619,16272.21,16302.29,16189.57,16201.2,0.0,DAX,DAX,EUREX,EUR
20230620,16100.29,16184.3,16069.1,16111.32,0.0,DAX,DAX,EUREX,EUR
20230621,16082.75,16145.29,16002.27,16023.13,0.0,DAX,DAX,EUREX,EUR
20230622,15867.65,15988.21,15810.48,15988.16,0.0,DAX,DAX,EUREX,EUR
20230623,15862.79,15917.14,15733.12,15829.94,0.0,DAX,DAX,EUREX,EUR
20230626,15874.15,15874.9,15713.7,15813.06,0.0,DAX,DAX,EUREX,EUR
20230627,15873.73,15895.7,15758.13,15846.86,0.0,DAX,DAX,EUREX,EUR
20230628,15922.71,15994.31,15906.88,15949.0,0.0,DAX,DAX,EUREX,EUR
20230629,15960.47,15998.67,15920.04,15946.72,0.0,DAX,DAX,EUREX,EUR
20230630,15989.43,16176.55,15978.9,16147.9,0.0,DAX,DAX,EUREX,EUR
20230703,16187.91,16209.29,16070.49,16081.04,0.0,DAX,DAX,EUREX,EUR
20230704,16082.93,16103.95,16023.72,16039.17,0.0,DAX,DAX,EUREX,EUR
20230705,15930.16,15982.96,15901.39,15937.58,0.0,DAX,DAX,EUREX,EUR
20230706,15816.11,15846.25,15495.84,15528.54,0.0,DAX,DAX,EUREX,EUR
20230707,15515.0,15661.41,15456.16,15603.4,0.0,DAX,DAX,EUREX,EUR
20230710,15585.34,15722.03,15545.33,15673.16,0.0,DAX,DAX,EUREX,EUR
20230711,15716.26,15807.66,15659.1,15790.34,0.0,DAX,DAX,EUREX,EUR
20230712,15842.26,16044.28,15806.28,16023.0,0.0,DAX,DAX,EUREX,EUR
20230713,16009.26,16185.11,16000.38,16141.03,0.0,DAX,DAX,EUREX,EUR
20230714,16123.13,16149.12,16071.74,16105.07,0.0,DAX,DAX,EUREX,EUR
20230717,16013.52,16102.51,15995.45,16068.65,0.0,DAX,DAX,EUREX,EUR
20230718,16042.03,16140.2,16031.07,16125.49,0.0,DAX,DAX,EUREX,EUR
20230719,16190.0,16240.79,16075.17,16108.93,0.0,DAX,DAX,EUREX,EUR
20230720,16059.22,16211.43,16050.98,16204.22,0.0,DAX,DAX,EUREX,EUR
20230721,16125.21,16181.34,16103.48,16177.22,0.0,DAX,DAX,EUREX,EUR
20230724,16126.71,16208.76,16121.27,16190.95,0.0,DAX,DAX,EUREX,EUR
20230725,16169.75,16225.89,16135.6,16211.59,0.0,DAX,DAX,EUREX,EUR
20230726,16183.7,16212.91,16000.04,16131.46,0.0,DAX,DAX,EUREX,EUR
20230727,16162.16,16408.8,16131.64,16406.03,0.0,DAX,DAX,EUREX,EUR
20230728,16356.38,16490.13,16336.42,16469.75,0.0,DAX,DAX,EUREX,EUR
20230731,16434.66,16528.97,16427.47,16446.83,0.0,DAX,DAX,EUREX,EUR
20230801,16414.79,16430.66,16240.4,16240.4,0.0,DAX,DAX,EUREX,EUR
20230802,16027.65,16140.76,15955.31,16020.02,0.0,DAX,DAX,EUREX,EUR
20230803,15879.03,15920.32,15807.85,15893.38,0.0,DAX,DAX,EUREX,EUR
20230804,15917.01,15973.96,15784.52,15951.86,0.0,DAX,DAX,EUREX,EUR
20230807,15877.54,15962.61,15824.78,15950.76,0.0,DAX,DAX,EUREX,EUR
20230808,15868.31,15946.57,15706.31,15774.93,0.0,DAX,DAX,EUREX,EUR
20230809,15918.06,15983.78,15831.08,15852.58,0.0,DAX,DAX,EUREX,EUR
20230810,15921.42,16060.27,15880.41,15996.52,0.0,DAX,DAX,EUREX,EUR
20230811,15927.79,15962.45,15803.08,15832.17,0.0,DAX,DAX,EUREX,EUR
20230814,15818.21,15937.78,15817.59,15904.25,0.0,DAX,DAX,EUREX,EUR
20230815,15909.57,15923.13,15703.03,15767.28,0.0,DAX,DAX,EUREX,EUR
20230816,15737.02,15814.66,15725.1,15789.45,0.0,DAX,DAX,EUREX,EUR
20230817,15712.94,15793.53,15664.3,15676.9,0.0,DAX,DAX,EUREX,EUR
20230818,15597.12,15612.88,15468.65,15574.26,0.0,DAX,DAX,EUREX,EUR
20230821,15573.95,15710.21,15571.82,15603.28,0.0,DAX,DAX,EUREX,EUR
20230822,15684.64,15799.34,15677.44,15705.62,0.0,DAX,DAX,EUREX,EUR
20230823,15761.25,15820.95,15672.43,15728.41,0.0,DAX,DAX,EUREX,EUR
20230824,15876.22,15896.74,15618.69,15621.49,0.0,DAX,DAX,EUREX,EUR
20230825,15582.95,15739.78,15578.97,15631.82,0.0,DAX,DAX,EUREX,EUR
20230828,15756.47,15804.95,15673.89,15792.61,0.0,DAX,DAX,EUREX,EUR
20230829,15844.76,15942.12,15805.42,15930.88,0.0,DAX,DAX,EUREX,EUR
20230830,15956.92,15960.4,15823.33,15891.93,0.0,DAX,DAX,EUREX,EUR
20230831,15937.39,16042.66,15914.43,15947.08,0.0,DAX,DAX,EUREX,EUR
20230901,15936.34,15984.59,15840.25,15840.34,0.0,DAX,DAX,EUREX,EUR
20230904,15904.63,15958.74,15795.97,15824.85,0.0,DAX,DAX,EUREX,EUR
20230905,15729.78,15838.44,15691.49,15771.71,0.0,DAX,DAX,EUREX,EUR
20230906,15712.59,15781.89,15676.51,15741.37,0.0,DAX,DAX,EUREX,EUR
20230907,15661.66,15794.72,15661.38,15718.66,0.0,DAX,DAX,EUREX,EUR
20230908,15777.56,15783.38,15577.04,15740.3,0.0,DAX,DAX,EUREX,EUR
20230911,15799.42,15867.57,15771.07,15800.99,0.0,DAX,DAX,EUREX,EUR
20230912,15804.08,15808.38,15686.34,15715.53,0.0,DAX,DAX,EUREX,EUR
